Year,State,State_code,State_Minimum_Wage,State_Minimum_Wage_2020_Dollars,Federal_Minimum_Wage,Federal_Minimum_Wage_2020_Dollars,Effective_Minimum_Wage,Effective_Minimum_Wage_2020_Dollars
2014,Louisiana,LA,0,0,7.25,7.92,7.25,7.92
2014,Maine,ME,7.5,8.19,7.25,7.92,7.5,8.19
2014,Maryland,MD,7.25,7.92,7.25,7.92,7.25,7.92
2014,Massachusetts,MA,8,8.74,7.25,7.92,8,8.74
2014,Michigan,MI,8.15,8.9,7.25,7.92,8.15,8.9
2014,Minnesota,MN,6.5,7.1,7.25,7.92,7.25,7.92
2014,Mississippi,MS,0,0,7.25,7.92,7.25,7.92
2014,Missouri,MO,7.5,8.19,7.25,7.92,7.5,8.19
2014,Montana,MT,7.9,8.63,7.25,7.92,7.9,8.63
2014,Nebraska,NE,7.25,7.92,7.25,7.92,7.25,7.92
2014,Nevada,NV,7.25,7.92,7.25,7.92,7.25,7.92
2014,New Hampshire,NH,7.25,7.92,7.25,7.92,7.25,7.92
2014,New Jersey,NJ,8.25,9.01,7.25,7.92,8.25,9.01
2014,New Mexico,NM,7.5,8.19,7.25,7.92,7.5,8.19
2014,New York,NY,8,8.74,7.25,7.92,8,8.74
2014,North Carolina,NC,7.25,7.92,7.25,7.92,7.25,7.92
2014,North Dakota,ND,7.25,7.92,7.25,7.92,7.25,7.92
2014,Ohio,OH,7.25,7.92,7.25,7.92,7.25,7.92
2014,Oklahoma,OK,2,2.19,7.25,7.92,7.25,7.92
2014,Oregon,OR,9.1,9.94,7.25,7.92,9.1,9.94
2014,Pennsylvania,PA,7.25,7.92,7.25,7.92,7.25,7.92
2014,Puerto Rico,None,5.08,5.55,7.25,7.92,7.25,7.92
2014,Rhode Island,RI,8,8.74,7.25,7.92,8,8.74
2014,South Carolina,SC,0,0,7.25,7.92,7.25,7.92
2014,South Dakota,SD,7.25,7.92,7.25,7.92,7.25,7.92
2014,Tennessee,TN,0,0,7.25,7.92,7.25,7.92
2014,Texas,TX,7.25,7.92,7.25,7.92,7.25,7.92
2014,U.S. Virgin Islands,None,4.3,4.7,7.25,7.92,7.25,7.92
2014,Utah,UT,7.25,7.92,7.25,7.92,7.25,7.92
2014,Vermont,VT,8.73,9.54,7.25,7.92,8.73,9.54
2014,Virginia,VA,7.25,7.92,7.25,7.92,7.25,7.92
2014,Washington,WA,9.32,10.18,7.25,7.92,9.32,10.18
2014,West Virginia,WV,7.25,7.92,7.25,7.92,7.25,7.92
2014,Wisconsin,WI,7.25,7.92,7.25,7.92,7.25,7.92
2014,Wyoming,WY,5.15,5.63,7.25,7.92,7.25,7.92
2015,Alabama,AL,0,0,7.25,7.91,7.25,7.91
2015,Alaska,AK,8.75,9.55,7.25,7.91,8.75,9.55
2015,Arizona,AZ,8.05,8.79,7.25,7.91,8.05,8.79
2015,Arkansas,AR,7.5,8.18,7.25,7.91,7.5,8.18
2015,California,CA,9,9.82,7.25,7.91,9,9.82
2015,Colorado,CO,8.23,8.98,7.25,7.91,8.23,8.98
2015,Connecticut,CT,9.15,9.99,7.25,7.91,9.15,9.99
2015,Delaware,DE,8.25,9,7.25,7.91,8.25,9
2015,District of Columbia,DC,10.5,11.46,7.25,7.91,10.5,11.46
2015,Florida,FL,8.05,8.79,7.25,7.91,8.05,8.79
2015,Georgia,GA,5.15,5.62,7.25,7.91,7.25,7.91
2015,Guam,None,8.25,9,7.25,7.91,8.25,9
2015,Hawaii,HI,7.75,8.46,7.25,7.91,7.75,8.46
2015,Idaho,ID,7.25,7.91,7.25,7.91,7.25,7.91
2015,Illinois,IL,8.25,9,7.25,7.91,8.25,9
2015,Indiana,IN,7.25,7.91,7.25,7.91,7.25,7.91
2015,Iowa,IA,7.25,7.91,7.25,7.91,7.25,7.91
2015,Kansas,KS,7.25,7.91,7.25,7.91,7.25,7.91
2015,Kentucky,KY,7.25,7.91,7.25,7.91,7.25,7.91
2015,Louisiana,LA,0,0,7.25,7.91,7.25,7.91
2015,Maine,ME,7.5,8.18,7.25,7.91,7.5,8.18
2015,Maryland,MD,8.25,9,7.25,7.91,8.25,9
2015,Massachusetts,MA,9,9.82,7.25,7.91,9,9.82
2015,Michigan,MI,8.15,8.89,7.25,7.91,8.15,8.89
2015,Minnesota,MN,7.25,7.91,7.25,7.91,7.25,7.91
2015,Mississippi,MS,0,0,7.25,7.91,7.25,7.91
2015,Missouri,MO,7.65,8.35,7.25,7.91,7.65,8.35
2015,Montana,MT,8.05,8.79,7.25,7.91,8.05,8.79
2015,Nebraska,NE,8,8.73,7.25,7.91,8,8.73
2015,Nevada,NV,7.25,7.91,7.25,7.91,7.25,7.91
2015,New Hampshire,NH,7.25,7.91,7.25,7.91,7.25,7.91
2015,New Jersey,NJ,8.38,9.15,7.25,7.91,8.38,9.15
2015,New Mexico,NM,7.5,8.18,7.25,7.91,7.5,8.18
2015,New York,NY,8.75,9.55,7.25,7.91,8.75,9.55
2015,North Carolina,NC,7.25,7.91,7.25,7.91,7.25,7.91
2015,North Dakota,ND,7.25,7.91,7.25,7.91,7.25,7.91
2015,Ohio,OH,7.25,7.91,7.25,7.91,7.25,7.91
2015,Oklahoma,OK,2,2.18,7.25,7.91,7.25,7.91
2015,Oregon,OR,9.25,10.09,7.25,7.91,9.25,10.09
2015,Pennsylvania,PA,7.25,7.91,7.25,7.91,7.25,7.91
2015,Puerto Rico,None,5.08,5.54,7.25,7.91,7.25,7.91
2015,Rhode Island,RI,9,9.82,7.25,7.91,9,9.82
2015,South Carolina,SC,0,0,7.25,7.91,7.25,7.91
2015,South Dakota,SD,8.5,9.28,7.25,7.91,8.5,9.28
2015,Tennessee,TN,0,0,7.25,7.91,7.25,7.91
2015,Texas,TX,7.25,7.91,7.25,7.91,7.25,7.91
2015,U.S. Virgin Islands,None,4.3,4.69,7.25,7.91,7.25,7.91
2015,Utah,UT,7.25,7.91,7.25,7.91,7.25,7.91
2015,Vermont,VT,9.15,9.99,7.25,7.91,9.15,9.99
2015,Virginia,VA,7.25,7.91,7.25,7.91,7.25,7.91
2015,Washington,WA,9.47,10.33,7.25,7.91,9.47,10.33
2015,West Virginia,WV,8,8.73,7.25,7.91,8,8.73
2015,Wisconsin,WI,7.25,7.91,7.25,7.91,7.25,7.91
2015,Wyoming,WY,5.15,5.62,7.25,7.91,7.25,7.91
2016,Alabama,AL,0,0,7.25,7.81,7.25,7.81
2016,Alaska,AK,9.75,10.51,7.25,7.81,9.75,10.51
2016,Arizona,AZ,8.05,8.68,7.25,7.81,8.05,8.68
2016,Arkansas,AR,8,8.62,7.25,7.81,8,8.62
2016,California,CA,10,10.78,7.25,7.81,10,10.78
2016,Colorado,CO,8.31,8.96,7.25,7.81,8.31,8.96
2016,Connecticut,CT,9.6,10.35,7.25,7.81,9.6,10.35
2016,Delaware,DE,8.25,8.89,7.25,7.81,8.25,8.89
2016,District of Columbia,DC,11.5,12.39,7.25,7.81,11.5,12.39
2016,Florida,FL,8.05,8.68,7.25,7.81,8.05,8.68
2016,Georgia,GA,5.15,5.55,7.25,7.81,7.25,7.81
2016,Guam,None,8.25,8.89,7.25,7.81,8.25,8.89
2016,Hawaii,HI,8.5,9.16,7.25,7.81,8.5,9.16
2016,Idaho,ID,7.25,7.81,7.25,7.81,7.25,7.81
2016,Illinois,IL,8.25,8.89,7.25,7.81,8.25,8.89
2016,Indiana,IN,7.25,7.81,7.25,7.81,7.25,7.81
2016,Iowa,IA,7.25,7.81,7.25,7.81,7.25,7.81
2016,Kansas,KS,7.25,7.81,7.25,7.81,7.25,7.81
2016,Kentucky,KY,7.25,7.81,7.25,7.81,7.25,7.81
2016,Louisiana,LA,0,0,7.25,7.81,7.25,7.81
2016,Maine,ME,7.5,8.08,7.25,7.81,7.5,8.08
2016,Maryland,MD,8.75,9.43,7.25,7.81,8.75,9.43
2016,Massachusetts,MA,10,10.78,7.25,7.81,10,10.78
2016,Michigan,MI,8.5,9.16,7.25,7.81,8.5,9.16
2016,Minnesota,MN,7.25,7.81,7.25,7.81,7.25,7.81
2016,Mississippi,MS,0,0,7.25,7.81,7.25,7.81
2016,Missouri,MO,7.65,8.24,7.25,7.81,7.65,8.24
2016,Montana,MT,8.05,8.68,7.25,7.81,8.05,8.68
2016,Nebraska,NE,9,9.7,7.25,7.81,9,9.7
2016,Nevada,NV,7.25,7.81,7.25,7.81,7.25,7.81
2016,New Hampshire,NH,7.25,7.81,7.25,7.81,7.25,7.81
2016,New Jersey,NJ,8.38,9.03,7.25,7.81,8.38,9.03
2016,New Mexico,NM,7.5,8.08,7.25,7.81,7.5,8.08
2016,New York,NY,9,9.7,7.25,7.81,9,9.7
2016,North Carolina,NC,7.25,7.81,7.25,7.81,7.25,7.81
2016,North Dakota,ND,7.25,7.81,7.25,7.81,7.25,7.81
2016,Ohio,OH,7.25,7.81,7.25,7.81,7.25,7.81
2016,Oklahoma,OK,2,2.16,7.25,7.81,7.25,7.81
2016,Oregon,OR,9.75,10.51,7.25,7.81,9.75,10.51
2016,Pennsylvania,PA,7.25,7.81,7.25,7.81,7.25,7.81
2016,Puerto Rico,None,5.08,5.47,7.25,7.81,7.25,7.81
2016,Rhode Island,RI,9.6,10.35,7.25,7.81,9.6,10.35
2016,South Carolina,SC,0,0,7.25,7.81,7.25,7.81
2016,South Dakota,SD,8.55,9.21,7.25,7.81,8.55,9.21
2016,Tennessee,TN,0,0,7.25,7.81,7.25,7.81
2016,Texas,TX,7.25,7.81,7.25,7.81,7.25,7.81
2016,U.S. Virgin Islands,None,4.3,4.63,7.25,7.81,7.25,7.81
2016,Utah,UT,7.25,7.81,7.25,7.81,7.25,7.81
2016,Vermont,VT,9.6,10.35,7.25,7.81,9.6,10.35
2016,Virginia,VA,7.25,7.81,7.25,7.81,7.25,7.81
2016,Washington,WA,9.47,10.21,7.25,7.81,9.47,10.21
2016,West Virginia,WV,8.75,9.43,7.25,7.81,8.75,9.43
2016,Wisconsin,WI,7.25,7.81,7.25,7.81,7.25,7.81
2016,Wyoming,WY,5.15,5.55,7.25,7.81,7.25,7.81
2017,Alabama,AL,0,0,7.25,7.65,7.25,7.65
2017,Alaska,AK,9.8,10.34,7.25,7.65,9.8,10.34
2017,Arizona,AZ,10,10.55,7.25,7.65,10,10.55
2017,Arkansas,AR,8.5,8.97,7.25,7.65,8.5,8.97
2017,California,CA,10,10.55,7.25,7.65,10,10.55
2017,Colorado,CO,9.3,9.81,7.25,7.65,9.3,9.81
2017,Connecticut,CT,10.1,10.66,7.25,7.65,10.1,10.66
2017,Delaware,DE,8.25,8.71,7.25,7.65,8.25,8.71
2017,District of Columbia,DC,11.5,12.14,7.25,7.65,11.5,12.14
2017,Florida,FL,8.1,8.55,7.25,7.65,8.1,8.55
2017,Georgia,GA,5.15,5.43,7.25,7.65,7.25,7.65
2017,Guam,None,8.25,8.71,7.25,7.65,8.25,8.71
2017,Hawaii,HI,9.25,9.76,7.25,7.65,9.25,9.76
2017,Idaho,ID,7.25,7.65,7.25,7.65,7.25,7.65
2017,Illinois,IL,8.25,8.71,7.25,7.65,8.25,8.71
2017,Indiana,IN,7.25,7.65,7.25,7.65,7.25,7.65
2017,Iowa,IA,7.25,7.65,7.25,7.65,7.25,7.65
2017,Kansas,KS,7.25,7.65,7.25,7.65,7.25,7.65
2017,Kentucky,KY,7.25,7.65,7.25,7.65,7.25,7.65
2017,Louisiana,LA,0,0,7.25,7.65,7.25,7.65
2017,Maine,ME,9,9.5,7.25,7.65,9,9.5
2017,Maryland,MD,8.75,9.23,7.25,7.65,8.75,9.23
2017,Massachusetts,MA,11,11.61,7.25,7.65,11,11.61
2017,Michigan,MI,8.9,9.39,7.25,7.65,8.9,9.39
2017,Minnesota,MN,7.75,8.18,7.25,7.65,7.75,8.18
2017,Mississippi,MS,0,0,7.25,7.65,7.25,7.65
2017,Missouri,MO,7.7,8.13,7.25,7.65,7.7,8.13
2017,Montana,MT,8.15,8.6,7.25,7.65,8.15,8.6
2017,Nebraska,NE,9,9.5,7.25,7.65,9,9.5
2017,Nevada,NV,7.25,7.65,7.25,7.65,7.25,7.65
2017,New Hampshire,NH,7.25,7.65,7.25,7.65,7.25,7.65
2017,New Jersey,NJ,8.44,8.91,7.25,7.65,8.44,8.91
2017,New Mexico,NM,7.5,7.91,7.25,7.65,7.5,7.91
2017,New York,NY,9.7,10.24,7.25,7.65,9.7,10.24
2017,North Carolina,NC,7.25,7.65,7.25,7.65,7.25,7.65
2017,North Dakota,ND,7.25,7.65,7.25,7.65,7.25,7.65
2017,Ohio,OH,8.15,8.6,7.25,7.65,8.15,8.6
2017,Oklahoma,OK,2,2.11,7.25,7.65,7.25,7.65
2017,Oregon,OR,9.75,10.29,7.25,7.65,9.75,10.29
2017,Pennsylvania,PA,7.25,7.65,7.25,7.65,7.25,7.65
2017,Puerto Rico,None,5.08,5.36,7.25,7.65,7.25,7.65
2017,Rhode Island,RI,9.6,10.13,7.25,7.65,9.6,10.13
2017,South Carolina,SC,0,0,7.25,7.65,7.25,7.65
2017,South Dakota,SD,8.65,9.13,7.25,7.65,8.65,9.13
2017,Tennessee,TN,0,0,7.25,7.65,7.25,7.65
2017,Texas,TX,7.25,7.65,7.25,7.65,7.25,7.65
2017,U.S. Virgin Islands,None,4.3,4.54,7.25,7.65,7.25,7.65
2017,Utah,UT,7.25,7.65,7.25,7.65,7.25,7.65
2017,Vermont,VT,10,10.55,7.25,7.65,10,10.55
2017,Virginia,VA,7.25,7.65,7.25,7.65,7.25,7.65
2017,Washington,WA,11,11.61,7.25,7.65,11,11.61
2017,West Virginia,WV,8.75,9.23,7.25,7.65,8.75,9.23
2017,Wisconsin,WI,7.25,7.65,7.25,7.65,7.25,7.65
2017,Wyoming,WY,5.15,5.43,7.25,7.65,7.25,7.65
2018,Alabama,AL,0,0,7.25,7.47,7.25,7.47
2018,Alaska,AK,9.84,10.14,7.25,7.47,9.84,10.14
2018,Arizona,AZ,10.5,10.82,7.25,7.47,10.5,10.82
2018,Arkansas,AR,8.5,8.76,7.25,7.47,8.5,8.76
2018,California,CA,11,11.33,7.25,7.47,11,11.33
2018,Colorado,CO,10.2,10.51,7.25,7.47,10.2,10.51
2018,Connecticut,CT,10.1,10.4,7.25,7.47,10.1,10.4
2018,Delaware,DE,8.25,8.5,7.25,7.47,8.25,8.5
2018,District of Columbia,DC,13.25,13.65,7.25,7.47,13.25,13.65
2018,Florida,FL,8.25,8.5,7.25,7.47,8.25,8.5
2018,Georgia,GA,5.15,5.3,7.25,7.47,7.25,7.47
2018,Guam,None,8.25,8.5,7.25,7.47,8.25,8.5
2018,Hawaii,HI,10.1,10.4,7.25,7.47,10.1,10.4
2018,Idaho,ID,7.25,7.47,7.25,7.47,7.25,7.47
2018,Illinois,IL,8.25,8.5,7.25,7.47,8.25,8.5
2018,Indiana,IN,7.25,7.47,7.25,7.47,7.25,7.47
2018,Iowa,IA,7.25,7.47,7.25,7.47,7.25,7.47
2018,Kansas,KS,7.25,7.47,7.25,7.47,7.25,7.47
2018,Kentucky,KY,7.25,7.47,7.25,7.47,7.25,7.47
2018,Louisiana,LA,0,0,7.25,7.47,7.25,7.47
2018,Maine,ME,10,10.3,7.25,7.47,10,10.3
2018,Maryland,MD,10.1,10.4,7.25,7.47,10.1,10.4
2018,Massachusetts,MA,11,11.33,7.25,7.47,11,11.33
2018,Michigan,MI,9.25,9.53,7.25,7.47,9.25,9.53
2018,Minnesota,MN,8.04,8.28,7.25,7.47,8.04,8.28
2018,Mississippi,MS,0,0,7.25,7.47,7.25,7.47
2018,Missouri,MO,7.85,8.09,7.25,7.47,7.85,8.09
2018,Montana,MT,8.3,8.55,7.25,7.47,8.3,8.55
2018,Nebraska,NE,9,9.27,7.25,7.47,9,9.27
2018,Nevada,NV,7.25,7.47,7.25,7.47,7.25,7.47
2018,New Hampshire,NH,7.25,7.47,7.25,7.47,7.25,7.47
2018,New Jersey,NJ,8.6,8.86,7.25,7.47,8.6,8.86
2018,New Mexico,NM,7.5,7.73,7.25,7.47,7.5,7.73
2018,New York,NY,10.4,10.71,7.25,7.47,10.4,10.71
2018,North Carolina,NC,7.25,7.47,7.25,7.47,7.25,7.47
2018,North Dakota,ND,7.25,7.47,7.25,7.47,7.25,7.47
2018,Ohio,OH,8.3,8.55,7.25,7.47,8.3,8.55
2018,Oklahoma,OK,2,2.06,7.25,7.47,7.25,7.47
2018,Oregon,OR,10.75,11.07,7.25,7.47,10.75,11.07
2018,Pennsylvania,PA,7.25,7.47,7.25,7.47,7.25,7.47
2018,Puerto Rico,None,5.08,5.23,7.25,7.47,7.25,7.47
2018,Rhode Island,RI,10.1,10.4,7.25,7.47,10.1,10.4
2018,South Carolina,SC,0,0,7.25,7.47,7.25,7.47
2018,South Dakota,SD,8.85,9.12,7.25,7.47,8.85,9.12
2018,Tennessee,TN,0,0,7.25,7.47,7.25,7.47
2018,Texas,TX,7.25,7.47,7.25,7.47,7.25,7.47
2018,U.S. Virgin Islands,None,4.3,4.43,7.25,7.47,7.25,7.47
2018,Utah,UT,7.25,7.47,7.25,7.47,7.25,7.47
2018,Vermont,VT,10.5,10.82,7.25,7.47,10.5,10.82
2018,Virginia,VA,7.25,7.47,7.25,7.47,7.25,7.47
2018,Washington,WA,11.5,11.85,7.25,7.47,11.5,11.85
2018,West Virginia,WV,8.75,9.01,7.25,7.47,8.75,9.01
2018,Wisconsin,WI,7.25,7.47,7.25,7.47,7.25,7.47
2018,Wyoming,WY,5.15,5.3,7.25,7.47,7.25,7.47
2019,Alabama,AL,0,0,7.25,7.34,7.25,7.34
2019,Alaska,AK,10.19,10.31,7.25,7.34,10.19,10.31
2019,Arizona,AZ,12,12.14,7.25,7.34,12,12.14
2019,Arkansas,AR,9.25,9.36,7.25,7.34,9.25,9.36
2019,California,CA,12,12.14,7.25,7.34,12,12.14
2019,Colorado,CO,12,12.14,7.25,7.34,12,12.14
2019,Connecticut,CT,11,11.13,7.25,7.34,11,11.13
2019,Delaware,DE,9.25,9.36,7.25,7.34,9.25,9.36
2019,District of Columbia,DC,14,14.16,7.25,7.34,14,14.16
2019,Florida,FL,8.56,8.66,7.25,7.34,8.56,8.66
2019,Georgia,GA,5.15,5.21,7.25,7.34,7.25,7.34
2019,Guam,None,8.25,8.35,7.25,7.34,8.25,8.35
2019,Hawaii,HI,10.1,10.22,7.25,7.34,10.1,10.22
2019,Idaho,ID,7.25,7.34,7.25,7.34,7.25,7.34
2019,Illinois,IL,9.25,9.36,7.25,7.34,9.25,9.36
2019,Indiana,IN,7.25,7.34,7.25,7.34,7.25,7.34
2019,Iowa,IA,7.25,7.34,7.25,7.34,7.25,7.34
2019,Kansas,KS,7.25,7.34,7.25,7.34,7.25,7.34
2019,Kentucky,KY,7.25,7.34,7.25,7.34,7.25,7.34
2019,Louisiana,LA,0,0,7.25,7.34,7.25,7.34
2019,Maine,ME,12,12.14,7.25,7.34,12,12.14
2019,Maryland,MD,11,11.13,7.25,7.34,11,11.13
2019,Massachusetts,MA,12.75,12.9,7.25,7.34,12.75,12.9
2019,Michigan,MI,9.65,9.76,7.25,7.34,9.65,9.76
2019,Minnesota,MN,8.15,8.25,7.25,7.34,8.15,8.25
2019,Mississippi,MS,0,0,7.25,7.34,7.25,7.34
2019,Missouri,MO,9.45,9.56,7.25,7.34,9.45,9.56
2019,Montana,MT,8.65,8.75,7.25,7.34,8.65,8.75
2019,Nebraska,NE,9,9.11,7.25,7.34,9,9.11
2019,Nevada,NV,7.25,7.34,7.25,7.34,7.25,7.34
2019,New Hampshire,NH,7.25,7.34,7.25,7.34,7.25,7.34
2019,New Jersey,NJ,11,11.13,7.25,7.34,11,11.13
2019,New Mexico,NM,9,9.11,7.25,7.34,9,9.11
2019,New York,NY,11.8,11.94,7.25,7.34,11.8,11.94
2019,North Carolina,NC,7.25,7.34,7.25,7.34,7.25,7.34
2019,North Dakota,ND,7.25,7.34,7.25,7.34,7.25,7.34
2019,Ohio,OH,8.7,8.8,7.25,7.34,8.7,8.8
2019,Oklahoma,OK,2,2.02,7.25,7.34,7.25,7.34
2019,Oregon,OR,11.25,11.38,7.25,7.34,11.25,11.38
2019,Pennsylvania,PA,7.25,7.34,7.25,7.34,7.25,7.34
2019,Puerto Rico,None,5.08,5.14,7.25,7.34,7.25,7.34
2019,Rhode Island,RI,10.5,10.62,7.25,7.34,10.5,10.62
2019,South Carolina,SC,0,0,7.25,7.34,7.25,7.34
2019,South Dakota,SD,9.3,9.41,7.25,7.34,9.3,9.41
2019,Tennessee,TN,0,0,7.25,7.34,7.25,7.34
2019,Texas,TX,7.25,7.34,7.25,7.34,7.25,7.34
2019,U.S. Virgin Islands,None,10.5,10.62,7.25,7.34,10.5,10.62
2019,Utah,UT,7.25,7.34,7.25,7.34,7.25,7.34
2019,Vermont,VT,10.96,11.09,7.25,7.34,10.96,11.09
2019,Virginia,VA,7.25,7.34,7.25,7.34,7.25,7.34
2019,Washington,WA,13.5,13.66,7.25,7.34,13.5,13.66
2019,West Virginia,WV,8.75,8.85,7.25,7.34,8.75,8.85
2019,Wisconsin,WI,7.25,7.34,7.25,7.34,7.25,7.34
2019,Wyoming,WY,5.15,5.21,7.25,7.34,7.25,7.34
2020,Alabama,AL,0,0,7.25,7.25,7.25,7.25
2020,Alaska,AK,10.19,10.19,7.25,7.25,10.19,10.19
2020,Arizona,AZ,12,12,7.25,7.25,12,12
2020,Arkansas,AR,10,10,7.25,7.25,10,10
2020,California,CA,13,13,7.25,7.25,13,13
2020,Colorado,CO,12,12,7.25,7.25,12,12
2020,Connecticut,CT,11,11,7.25,7.25,11,11
2020,Delaware,DE,9.25,9.25,7.25,7.25,9.25,9.25
2020,District of Columbia,DC,14,14,7.25,7.25,14,14
2020,Florida,FL,8.56,8.56,7.25,7.25,8.56,8.56
2020,Georgia,GA,5.15,5.15,7.25,7.25,7.25,7.25
2020,Guam,None,8.25,8.25,7.25,7.25,8.25,8.25
2020,Hawaii,HI,10.1,10.1,7.25,7.25,10.1,10.1
2020,Idaho,ID,7.25,7.25,7.25,7.25,7.25,7.25
2020,Illinois,IL,9.25,9.25,7.25,7.25,9.25,9.25
2020,Indiana,IN,7.25,7.25,7.25,7.25,7.25,7.25
2020,Iowa,IA,7.25,7.25,7.25,7.25,7.25,7.25
2020,Kansas,KS,7.25,7.25,7.25,7.25,7.25,7.25
2020,Kentucky,KY,7.25,7.25,7.25,7.25,7.25,7.25
2020,Louisiana,LA,0,0,7.25,7.25,7.25,7.25
2020,Maine,ME,12,12,7.25,7.25,12,12
2020,Maryland,MD,11,11,7.25,7.25,11,11
2020,Massachusetts,MA,12.75,12.75,7.25,7.25,12.75,12.75
2020,Michigan,MI,9.65,9.65,7.25,7.25,9.65,9.65
2020,Minnesota,MN,8.15,8.15,7.25,7.25,8.15,8.15
2020,Mississippi,MS,0,0,7.25,7.25,7.25,7.25
2020,Missouri,MO,9.45,9.45,7.25,7.25,9.45,9.45
2020,Montana,MT,8.65,8.65,7.25,7.25,8.65,8.65
2020,Nebraska,NE,9,9,7.25,7.25,9,9
2020,Nevada,NV,7.25,7.25,7.25,7.25,7.25,7.25
2020,New Hampshire,NH,7.25,7.25,7.25,7.25,7.25,7.25
2020,New Jersey,NJ,11,11,7.25,7.25,11,11
2020,New Mexico,NM,9,9,7.25,7.25,9,9
2020,New York,NY,11.8,11.8,7.25,7.25,11.8,11.8
2020,North Carolina,NC,7.25,7.25,7.25,7.25,7.25,7.25
2020,North Dakota,ND,7.25,7.25,7.25,7.25,7.25,7.25
2020,Ohio,OH,8.7,8.7,7.25,7.25,8.7,8.7
2020,Oklahoma,OK,2,2,7.25,7.25,7.25,7.25
2020,Oregon,OR,11.25,11.25,7.25,7.25,11.25,11.25
2020,Pennsylvania,PA,7.25,7.25,7.25,7.25,7.25,7.25
2020,Puerto Rico,None,5.08,5.08,7.25,7.25,7.25,7.25
2020,Rhode Island,RI,10.5,10.5,7.25,7.25,10.5,10.5
2020,South Carolina,SC,0,0,7.25,7.25,7.25,7.25
2020,South Dakota,SD,9.3,9.3,7.25,7.25,9.3,9.3
2020,Tennessee,TN,0,0,7.25,7.25,7.25,7.25
2020,Texas,TX,7.25,7.25,7.25,7.25,7.25,7.25
2020,U.S. Virgin Islands,None,10.5,10.5,7.25,7.25,10.5,10.5
2020,Utah,UT,7.25,7.25,7.25,7.25,7.25,7.25
2020,Vermont,VT,10.96,10.96,7.25,7.25,10.96,10.96
2020,Virginia,VA,7.25,7.25,7.25,7.25,7.25,7.25
2020,Washington,WA,13.5,13.5,7.25,7.25,13.5,13.5
2020,West Virginia,WV,8.75,8.75,7.25,7.25,8.75,8.75
2020,Wisconsin,WI,7.25,7.25,7.25,7.25,7.25,7.25
2020,Wyoming,WY,5.15,5.15,7.25,7.25,7.25,7.25
